           5.18,          -1.43,           8.54
           5.34,          -1.51,           8.61
           5.50,          -1.60,           8.67
           5.66,          -1.68,           8.73
           5.82,          -1.78,           8.78
           5.98,          -1.87,           8.84
           6.13,          -1.97,           8.89
           6.29,          -2.08,           8.93
           6.44,          -2.18,           8.97
           6.60,          -2.29,           9.01
           6.75,          -2.41,           9.05
           6.90,          -2.53,           9.08
           7.05,          -2.65,           9.12
           7.20,          -2.77,           9.14
           7.34,          -2.90,           9.17
           7.49,          -3.04,           9.19
           7.63,          -3.18,           9.21
           7.77,          -3.32,           9.23
           7.91,          -3.46,           9.25
           8.04,          -3.62,           9.26
           8.17,          -3.77,           9.27
           8.30,          -3.93,           9.28
           8.43,          -4.09,           9.29
           8.55,          -4.26,           9.29
           8.67,          -4.44,           9.30
           8.79,          -4.62,           9.30
           8.90,          -4.80,           9.30
           9.01,          -4.99,           9.30
           9.11,          -5.18,           9.29
           9.22,          -5.38,           9.29
           9.31,          -5.58,           9.28
           9.41,          -5.79,           9.27
           9.50,          -6.01,           9.26
           9.58,          -6.23,           9.25
           9.66,          -6.45,           9.23
           9.74,          -6.68,           9.22
           9.81,          -6.92,           9.20
           9.88,          -7.16,           9.19
           9.94,          -7.40,           9.17
          10.00,          -7.66,           9.15
          10.05,          -7.92,           9.13
          10.09,          -8.18,           9.11
          10.13,          -8.45,           9.09
          10.17,          -8.73,           9.07
          10.19,          -9.01,           9.05
          10.22,          -9.30,           9.02
          10.23,          -9.60,           9.00
          10.24,          -9.90,           8.98
          10.25,         -10.21,           8.96
           0.00,           0.00,           0.00
           0.00,           0.00,           0.31
           0.01,           0.00,           0.61
           0.03,           0.00,           0.91
           0.06,          -0.01,           1.20
           0.09,          -0.01,           1.48
           0.13,          -0.02,           1.76
           0.17,          -0.02,           2.03
           0.22,          -0.03,           2.29
           0.28,          -0.04,           2.55
           0.34,          -0.04,           2.80
           0.41,          -0.05,           3.05
           0.48,          -0.07,           3.29
           0.56,          -0.08,           3.52
           0.65,          -0.09,           3.75
           0.74,          -0.11,           3.97
           0.83,          -0.12,           4.19
           0.93,          -0.14,           4.40
           1.03,          -0.16,           4.60
           1.14,          -0.18,           4.80
           1.25,          -0.20,           4.99
           1.36,          -0.22,           5.18
           1.48,          -0.25,           5.36
           1.60,          -0.28,           5.54
           1.73,          -0.30,           5.71
           1.86,          -0.33,           5.87
           1.99,          -0.36,           6.03
           2.12,          -0.40,           6.18
           2.26,          -0.43,           6.33
           2.40,          -0.47,           6.48
           2.54,          -0.51,           6.62
           2.69,          -0.55,           6.75
           2.84,          -0.59,           6.88
           2.99,          -0.63,           7.00
           3.14,          -0.68,           7.12
           3.29,          -0.73,           7.23
           3.44,          -0.78,           7.34
           3.60,          -0.83,           7.45
           3.76,          -0.89,           7.55
           3.92,          -0.95,           7.64
           4.07,          -1.01,           7.73
           4.23,          -1.07,           7.82
           4.40,          -1.14,           7.90
           4.56,          -1.21,           7.98
           4.72,          -1.28,           8.06
           4.88,          -1.35,           8.13
           5.04,          -1.43,           8.19
           5.21,          -1.51,           8.25
           5.37,          -1.59,           8.31
           5.37,          -1.59,           8.31
           5.53,          -1.68,           8.37
           5.69,          -1.77,           8.42
           5.85,          -1.86,           8.46
           6.02,          -1.95,           8.51
           6.18,          -2.05,           8.55
           6.33,          -2.15,           8.58
           6.49,          -2.26,           8.62
           6.65,          -2.37,           8.65
           6.80,          -2.48,           8.67
           6.96,          -2.59,           8.70
           7.11,          -2.71,           8.72
           7.26,          -2.84,           8.73
           7.41,          -2.96,           8.75
           7.56,          -3.10,           8.76
           7.70,          -3.23,           8.77
           7.84,          -3.37,           8.77
           7.98,          -3.51,           8.78
           8.12,          -3.66,           8.78
           8.26,          -3.81,           8.77
           8.39,          -3.97,           8.77
           8.52,          -4.13,           8.76
           8.64,          -4.29,           8.75
           8.77,          -4.46,           8.74
           8.89,          -4.63,           8.73
           9.00,          -4.81,           8.71
           9.11,          -4.99,           8.69
           9.22,          -5.18,           8.67
           9.33,          -5.37,           8.65
           9.43,          -5.57,           8.62
           9.53,          -5.77,           8.60
           9.62,          -5.98,           8.57
           9.71,          -6.19,           8.54
           9.79,          -6.41,           8.51
           9.87,          -6.63,           8.48
           9.95,          -6.86,           8.44
          10.02,          -7.10,           8.41
          10.08,          -7.34,           8.37
          10.14,          -7.58,           8.33
          10.20,          -7.83,           8.30
          10.25,          -8.09,           8.26
          10.29,          -8.35,           8.21
          10.33,          -8.62,           8.17
          10.36,          -8.89,           8.13
          10.39,          -9.17,           8.09
          10.41,          -9.46,           8.04
          10.43,          -9.75,           8.00
          10.43,         -10.05,           7.95
          10.44,         -10.36,           7.91
           0.00,           0.00,           0.00
           0.00,           0.00,           0.31
           0.02,           0.00,           0.61
           0.04,          -0.01,           0.91
           0.06,          -0.01,           1.20
           0.10,          -0.02,           1.48
           0.14,          -0.02,           1.76
           0.18,          -0.03,           2.03
           0.24,          -0.04,           2.29
           0.30,          -0.05,           2.55
           0.36,          -0.06,           2.80
           0.44,          -0.07,           3.04
           0.51,          -0.09,           3.28
           0.60,          -0.10,           3.51
           0.69,          -0.12,           3.74
           0.78,          -0.14,           3.96
           0.88,          -0.16,           4.17
           0.98,          -0.18,           4.38
           1.09,          -0.20,           4.58
           1.20,          -0.23,           4.77
           1.32,          -0.25,           4.96
           1.44,          -0.28,           5.15
           1.56,          -0.31,           5.32
           1.69,          -0.34,           5.49
           1.82,          -0.37,           5.66
           1.95,          -0.40,           5.82
           2.09,          -0.44,           5.97
           2.23,          -0.48,           6.12
           2.37,          -0.51,           6.26
           2.52,          -0.55,           6.40
           2.67,          -0.60,           6.53
           2.82,          -0.64,           6.66
           2.97,          -0.69,           6.78
           3.12,          -0.74,           6.90
           3.28,          -0.79,           7.01
           3.44,          -0.84,           7.12
           3.59,          -0.89,           7.22
           3.75,          -0.95,           7.31
           3.92,          -1.01,           7.40
           4.08,          -1.07,           7.49
           4.24,          -1.14,           7.57
           4.40,          -1.20,           7.65
           4.57,          -1.27,           7.72
           4.73,          -1.35,           7.79
           4.90,          -1.42,           7.85
           5.06,          -1.50,           7.91
           5.23,          -1.58,           7.97
           5.39,          -1.66,           8.02
           5.56,          -1.74,           8.06
           5.56,          -1.74,           8.06
           5.72,          -1.83,           8.11
           5.89,          -1.92,           8.14
           6.05,          -2.02,           8.18
           6.21,          -2.11,           8.21
           6.37,          -2.21,           8.24
           6.54,          -2.32,           8.26
           6.69,          -2.42,           8.28
           6.85,          -2.53,           8.30
           7.01,          -2.65,           8.31
           7.16,          -2.76,           8.32
           7.32,          -2.88,           8.33
           7.47,          -3.01,           8.33
           7.62,          -3.14,           8.33
           7.76,          -3.27,           8.32
           7.91,          -3.40,           8.32
           8.05,          -3.54,           8.31
           8.19,          -3.68,           8.29
           8.32,          -3.83,           8.28
           8.46,          -3.98,           8.26
           8.59,          -4.14,           8.24
           8.72,          -4.30,           8.22
           8.84,          -4.46,           8.19
           8.96,          -4.63,           8.16
           9.08,          -4.80,           8.13
           9.20,          -4.98,           8.10
           9.31,          -5.16,           8.06
           9.42,          -5.34,           8.02
           9.52,          -5.53,           7.98
           9.62,          -5.73,           7.94
           9.71,          -5.93,           7.90
           9.81,          -6.13,           7.85
           9.89,          -6.34,           7.81
           9.97,          -6.56,           7.76
          10.05,          -6.78,           7.71
          10.12,          -7.01,           7.65
          10.19,          -7.24,           7.60
          10.25,          -7.47,           7.54
          10.31,          -7.72,           7.49
          10.36,          -7.96,           7.43
          10.41,          -8.22,           7.37
          10.45,          -8.48,           7.31
          10.49,          -8.74,           7.25
          10.52,          -9.01,           7.18
          10.54,          -9.29,           7.12
          10.56,          -9.57,           7.05
          10.57,          -9.86,           6.99
          10.57,         -10.16,           6.92
          10.57,         -10.46,           6.86
           0.00,           0.00,           0.00
           0.00,           0.00,           0.31
           0.02,           0.00,           0.61
           0.04,          -0.01,           0.91
           0.07,          -0.01,           1.20
           0.10,          -0.02,           1.48
           0.15,          -0.03,           1.76
           0.20,          -0.04,           2.03
           0.25,          -0.05,           2.29
           0.32,          -0.06,           2.54
           0.39,          -0.07,           2.79
           0.46,          -0.09,           3.04
           0.55,          -0.11,           3.27
           0.64,          -0.12,           3.50
           0.73,          -0.14,           3.73
           0.83,          -0.17,           3.94
           0.93,          -0.19,           4.15
           1.04,          -0.21,           4.36
           1.15,          -0.24,           4.56
           1.27,          -0.27,           4.75
           1.39,          -0.30,           4.93
           1.52,          -0.33,           5.11
           1.65,          -0.36,           5.28
           1.78,          -0.40,           5.45
           1.92,          -0.43,           5.61
           2.06,          -0.47,           5.76
           2.20,          -0.51,           5.91
           2.34,          -0.55,           6.05
           2.49,          -0.59,           6.19
           2.64,          -0.64,           6.32
           2.79,          -0.68,           6.44
           2.95,          -0.73,           6.56
           3.11,          -0.78,           6.68
           3.26,          -0.83,           6.78
           3.43,          -0.88,           6.89
           3.59,          -0.94,           6.98
           3.75,          -1.00,           7.08
           3.91,          -1.06,           7.16
           4.08,          -1.12,           7.24
           4.24,          -1.19,           7.32
           4.41,          -1.26,           7.39
           4.58,          -1.33,           7.46
           4.75,          -1.40,           7.52
           4.91,          -1.47,           7.58
           5.08,          -1.55,           7.63
           5.25,          -1.63,           7.68
           5.42,          -1.71,           7.72
           5.58,          -1.80,           7.76
           5.75,          -1.88,           7.80
           5.75,          -1.88,           7.80
           5.92,          -1.97,           7.83
           6.08,          -2.07,           7.85
           6.25,          -2.16,           7.87
           6.41,          -2.26,           7.89
           6.57,          -2.36,           7.91
           6.73,          -2.47,           7.92
           6.89,          -2.57,           7.92
           7.05,          -2.69,           7.92
           7.21,          -2.80,           7.92
           7.36,          -2.92,           7.92
           7.51,          -3.04,           7.91
           7.66,          -3.16,           7.90
           7.81,          -3.29,           7.88
           7.96,          -3.42,           7.87
           8.10,          -3.55,           7.84
           8.24,          -3.69,           7.82
           8.38,          -3.83,           7.79
           8.52,          -3.98,           7.76
           8.65,          -4.13,           7.73
           8.78,          -4.28,           7.69
           8.90,          -4.44,           7.65
           9.03,          -4.60,           7.61
           9.14,          -4.77,           7.56
           9.26,          -4.94,           7.51
           9.37,          -5.11,           7.47
           9.48,          -5.29,           7.41
           9.59,          -5.48,           7.36
           9.69,          -5.66,           7.30
           9.78,          -5.86,           7.24
           9.87,          -6.05,           7.18
           9.96,          -6.26,           7.12
          10.04,          -6.46,           7.06
          10.12,          -6.68,           6.99
          10.20,          -6.89,           6.92
          10.27,          -7.11,           6.85
          10.33,          -7.34,           6.78
          10.39,          -7.57,           6.70
          10.44,          -7.81,           6.63
          10.49,          -8.06,           6.55
          10.53,          -8.31,           6.47
          10.57,          -8.56,           6.40
          10.60,          -8.82,           6.31
          10.62,          -9.09,           6.23
          10.64,          -9.36,           6.15
          10.66,          -9.64,           6.07
          10.66,          -9.92,           5.98
          10.67,         -10.21,           5.90
          10.66,         -10.51,           5.81
           0.00,           0.00,           0.00
           0.00,           0.00,           0.31
           0.02,           0.00,           0.61
           0.04,          -0.01,           0.91
           0.07,          -0.02,           1.20
           0.11,          -0.02,           1.48
           0.16,          -0.03,           1.75
           0.21,          -0.04,           2.02
           0.27,          -0.06,           2.29
           0.34,          -0.07,           2.54
           0.41,          -0.09,           2.79
           0.50,          -0.10,           3.03
           0.58,          -0.12,           3.26
           0.68,          -0.15,           3.49
           0.77,          -0.17,           3.71
           0.88,          -0.19,           3.93
           0.99,          -0.22,           4.13
           1.10,          -0.25,           4.33
           1.22,          -0.28,           4.53
           1.34,          -0.31,           4.72
           1.47,          -0.34,           4.90
           1.60,          -0.38,           5.07
           1.74,          -0.41,           5.24
           1.88,          -0.45,           5.40
           2.02,          -0.49,           5.55
           2.16,          -0.53,           5.70
           2.31,          -0.57,           5.84
           2.46,          -0.62,           5.98
           2.62,          -0.66,           6.10
           2.77,          -0.71,           6.23
           2.93,          -0.76,           6.34
           3.09,          -0.81,           6.46
           3.25,          -0.86,           6.56
           3.41,          -0.92,           6.66
           3.58,          -0.98,           6.75
           3.74,          -1.03,           6.84
           3.91,          -1.10,           6.92
           4.08,          -1.16,           7.00
           4.25,          -1.22,           7.07
           4.42,          -1.29,           7.14
           4.59,          -1.36,           7.20
           4.76,          -1.44,           7.25
           4.93,          -1.51,           7.31
           5.10,          -1.59,           7.35
           5.27,          -1.67,           7.39
           5.44,          -1.75,           7.43
           5.60,          -1.83,           7.46
           5.77,          -1.92,           7.49
           5.94,          -2.01,           7.51
           5.94,          -2.01,           7.51
           6.11,          -2.10,           7.52
           6.27,          -2.20,           7.54
           6.44,          -2.29,           7.55
           6.60,          -2.39,           7.55
           6.77,          -2.49,           7.55
           6.93,          -2.60,           7.55
           7.09,          -2.71,           7.54
           7.24,          -2.82,           7.53
           7.40,          -2.93,           7.52
           7.55,          -3.05,           7.50
           7.70,          -3.17,           7.47
           7.85,          -3.29,           7.45
           8.00,          -3.42,           7.42
           8.14,          -3.55,           7.38
           8.28,          -3.68,           7.35
           8.42,          -3.82,           7.31
           8.56,          -3.96,           7.27
           8.69,          -4.11,           7.22
           8.82,          -4.25,           7.17
           8.95,          -4.40,           7.12
           9.07,          -4.56,           7.06
           9.19,          -4.72,           7.00
           9.30,          -4.88,           6.94
           9.42,          -5.05,           6.88
           9.52,          -5.22,           6.82
           9.63,          -5.40,           6.75
           9.73,          -5.58,           6.68
           9.83,          -5.76,           6.61
           9.92,          -5.95,           6.53
          10.01,          -6.15,           6.45
          10.09,          -6.34,           6.37
          10.17,          -6.55,           6.29
          10.24,          -6.75,           6.21
          10.31,          -6.97,           6.13
          10.37,          -7.19,           6.04
          10.43,          -7.41,           5.95
          10.49,          -7.64,           5.86
          10.53,          -7.87,           5.77
          10.58,          -8.11,           5.67
          10.61,          -8.35,           5.58
          10.65,          -8.60,           5.48
          10.67,          -8.86,           5.39
          10.69,          -9.12,           5.29
          10.71,          -9.38,           5.19
          10.71,          -9.66,           5.09
          10.71,          -9.94,           4.99
          10.71,         -10.22,           4.88
          10.70,         -10.51,           4.78
           0.00,           0.00,           0.00
           0.01,           0.00,           0.31
           0.02,          -0.01,           0.61
           0.04,          -0.01,           0.91
           0.08,          -0.02,           1.20
           0.12,          -0.03,           1.48
           0.17,          -0.04,           1.75
           0.22,          -0.05,           2.02
           0.29,          -0.06,           2.28
           0.36,          -0.08,           2.54
           0.44,          -0.10,           2.78
           0.53,          -0.12,           3.02
           0.62,          -0.14,           3.25
           0.72,          -0.16,           3.48
           0.82,          -0.19,           3.70
           0.93,          -0.22,           3.91
           1.05,          -0.25,           4.11
           1.17,          -0.28,           4.31
           1.29,          -0.31,           4.50
           1.42,          -0.35,           4.68
           1.55,          -0.38,           4.86
           1.69,          -0.42,           5.02
           1.83,          -0.46,           5.19
           1.98,          -0.50,           5.34
           2.12,          -0.54,           5.49
           2.28,          -0.59,           5.63
           2.43,          -0.63,           5.76
           2.59,          -0.68,           5.89
           2.74,          -0.73,           6.01
           2.90,          -0.78,           6.13
           3.07,          -0.83,           6.23
           3.23,          -0.88,           6.34
           3.40,          -0.94,           6.43
           3.57,          -1.00,           6.52
           3.73,          -1.06,           6.61
           3.90,          -1.12,           6.69
           4.07,          -1.18,           6.76
           4.25,          -1.25,           6.82
           4.42,          -1.32,           6.88
           4.59,          -1.39,           6.94
           4.76,          -1.46,           6.99
           4.93,          -1.54,           7.03
           5.11,          -1.61,           7.07
           5.28,          -1.69,           7.11
           5.45,          -1.77,           7.14
           5.62,          -1.86,           7.16
           5.79,          -1.94,           7.18
           5.96,          -2.03,           7.19
           6.13,          -2.12,           7.20
           6.13,          -2.12,           7.20
           6.30,          -2.21,           7.20
           6.46,          -2.31,           7.20
           6.63,          -2.40,           7.20
           6.79,          -2.50,           7.19
           6.95,          -2.61,           7.18
           7.11,          -2.71,           7.16
           7.27,          -2.82,           7.14
           7.43,          -2.93,           7.12
           7.58,          -3.04,           7.09
           7.73,          -3.16,           7.05
           7.88,          -3.28,           7.02
           8.03,          -3.40,           6.98
           8.17,          -3.53,           6.93
           8.31,          -3.66,           6.89
           8.45,          -3.79,           6.83
           8.59,          -3.92,           6.78
           8.72,          -4.06,           6.72
           8.85,          -4.20,           6.66
           8.97,          -4.35,           6.60
           9.10,          -4.50,           6.53
           9.22,          -4.65,           6.46
           9.33,          -4.81,           6.39
           9.44,          -4.97,           6.31
           9.55,          -5.13,           6.23
           9.65,          -5.30,           6.15
           9.75,          -5.47,           6.07
           9.85,          -5.65,           5.98
           9.94,          -5.83,           5.90
          10.03,          -6.01,           5.81
          10.11,          -6.20,           5.71
          10.19,          -6.40,           5.62
          10.26,          -6.59,           5.52
          10.33,          -6.80,           5.42
          10.39,          -7.01,           5.32
          10.45,          -7.22,           5.22
          10.50,          -7.44,           5.12
          10.55,          -7.66,           5.01
          10.59,          -7.89,           4.90
          10.63,          -8.12,           4.79
          10.66,          -8.36,           4.68
          10.69,          -8.60,           4.57
          10.71,          -8.85,           4.46
          10.72,          -9.10,           4.34
          10.73,          -9.37,           4.23
          10.73,          -9.63,           4.11
          10.72,          -9.90,           4.00
          10.71,         -10.18,           3.88
          10.70,         -10.47,           3.76
           0.00,           0.00,           0.00
           0.01,           0.00,           0.31
           0.02,          -0.01,           0.61
           0.05,          -0.01,           0.91
           0.08,          -0.02,           1.20
           0.13,          -0.03,           1.48
           0.18,          -0.04,           1.75
           0.24,          -0.06,           2.02
           0.31,          -0.07,           2.28
           0.39,          -0.09,           2.53
           0.47,          -0.11,           2.77
           0.56,          -0.13,           3.01
           0.66,          -0.16,           3.24
           0.76,          -0.18,           3.46
           0.87,          -0.21,           3.68
           0.99,          -0.24,           3.89
           1.11,          -0.27,           4.09
           1.24,          -0.31,           4.28
           1.37,          -0.34,           4.46
           1.50,          -0.38,           4.64
           1.64,          -0.42,           4.81
           1.78,          -0.46,           4.97
           1.93,          -0.50,           5.13
           2.08,          -0.54,           5.28
           2.24,          -0.59,           5.42
           2.39,          -0.64,           5.55
           2.55,          -0.68,           5.68
           2.71,          -0.73,           5.80
           2.88,          -0.79,           5.91
           3.04,          -0.84,           6.02
           3.21,          -0.89,           6.12
           3.38,          -0.95,           6.21
           3.55,          -1.01,           6.30
           3.72,          -1.07,           6.38
           3.89,          -1.13,           6.45
           4.07,          -1.19,           6.52
           4.24,          -1.26,           6.58
           4.41,          -1.33,           6.63
           4.59,          -1.40,           6.68
           4.76,          -1.47,           6.73
           4.94,          -1.55,           6.76
           5.11,          -1.62,           6.80
           5.29,          -1.70,           6.82
           5.46,          -1.78,           6.85
           5.63,          -1.87,           6.86
           5.80,          -1.95,           6.87
           5.98,          -2.04,           6.88
           6.15,          -2.12,           6.88
           6.31,          -2.21,           6.88
           6.31,          -2.21,           6.88
           6.48,          -2.31,           6.87
           6.65,          -2.40,           6.85
           6.81,          -2.50,           6.83
           6.97,          -2.60,           6.81
           7.13,          -2.70,           6.79
           7.29,          -2.81,           6.76
           7.45,          -2.91,           6.72
           7.60,          -3.02,           6.68
           7.75,          -3.13,           6.64
           7.90,          -3.25,           6.59
           8.05,          -3.37,           6.54
           8.19,          -3.49,           6.49
           8.33,          -3.61,           6.43
           8.47,          -3.74,           6.37
           8.60,          -3.87,           6.30
           8.74,          -4.00,           6.23
           8.86,          -4.14,           6.16
           8.99,          -4.28,           6.09
           9.11,          -4.42,           6.01
           9.23,          -4.56,           5.93
           9.34,          -4.71,           5.84
           9.45,          -4.87,           5.75
           9.56,          -5.02,           5.66
           9.66,          -5.18,           5.57
           9.76,          -5.35,           5.48
           9.85,          -5.51,           5.38
           9.94,          -5.69,           5.28
          10.03,          -5.86,           5.18
          10.11,          -6.04,           5.07
          10.18,          -6.22,           4.97
          10.26,          -6.41,           4.86
          10.32,          -6.61,           4.75
          10.39,          -6.80,           4.63
          10.44,          -7.01,           4.52
          10.49,          -7.21,           4.40
          10.54,          -7.42,           4.28
          10.58,          -7.64,           4.16
          10.62,          -7.86,           4.04
          10.65,          -8.09,           3.92
          10.67,          -8.32,           3.79
          10.69,          -8.56,           3.67
          10.70,          -8.80,           3.54
          10.71,          -9.05,           3.41
          10.71,          -9.30,           3.28
          10.71,          -9.56,           3.15
          10.70,          -9.83,           3.02
          10.68,         -10.10,           2.89
          10.66,         -10.38,           2.76
           0.00,           0.00,           0.00
           0.01,           0.00,           0.31
           0.02,          -0.01,           0.61
           0.05,          -0.01,           0.91
           0.09,          -0.02,           1.20
           0.13,          -0.03,           1.48
           0.19,          -0.05,           1.75
           0.26,          -0.06,           2.02
           0.33,          -0.08,           2.27
           0.41,          -0.10,           2.52
           0.50,          -0.12,           2.77
           0.60,          -0.14,           3.00
           0.70,          -0.17,           3.23
           0.81,          -0.20,           3.45
           0.93,          -0.23,           3.66
           1.05,          -0.26,           3.86
           1.18,          -0.29,           4.06
           1.31,          -0.33,           4.25
           1.44,          -0.37,           4.43
           1.59,          -0.41,           4.60
           1.73,          -0.45,           4.76
           1.88,          -0.49,           4.92
           2.04,          -0.54,           5.07
           2.19,          -0.58,           5.21
           2.35,          -0.63,           5.34
           2.51,          -0.68,           5.47
           2.68,          -0.73,           5.58
           2.84,          -0.78,           5.70
           3.01,          -0.84,           5.80
           3.18,          -0.89,           5.90
           3.36,          -0.95,           5.99
           3.53,          -1.01,           6.07
           3.70,          -1.07,           6.15
           3.88,          -1.13,           6.22
           4.05,          -1.20,           6.28
           4.23,          -1.26,           6.33
           4.41,          -1.33,           6.39
           4.59,          -1.40,           6.43
           4.76,          -1.47,           6.47
           4.94,          -1.54,           6.50
           5.12,          -1.62,           6.52
           5.29,          -1.70,           6.54
           5.47,          -1.78,           6.56
           5.64,          -1.86,           6.57
           5.81,          -1.94,           6.57
           5.98,          -2.03,           6.57
           6.16,          -2.12,           6.56
           6.32,          -2.20,           6.55
           6.49,          -2.29,           6.53
           6.49,          -2.29,           6.53
           6.66,          -2.39,           6.51
           6.82,          -2.48,           6.48
           6.99,          -2.58,           6.45
           7.15,          -2.68,           6.42
           7.30,          -2.78,           6.38
           7.46,          -2.88,           6.33
           7.61,          -2.99,           6.28
           7.76,          -3.09,           6.23
           7.91,          -3.20,           6.18
           8.06,          -3.32,           6.12
           8.20,          -3.43,           6.05
           8.34,          -3.55,           5.98
           8.48,          -3.67,           5.91
           8.61,          -3.80,           5.83
           8.74,          -3.92,           5.76
           8.87,          -4.05,           5.67
           8.99,          -4.18,           5.59
           9.11,          -4.32,           5.50
           9.22,          -4.46,           5.40
           9.34,          -4.60,           5.31
           9.44,          -4.75,           5.21
           9.55,          -4.89,           5.11
           9.65,          -5.05,           5.01
           9.75,          -5.20,           4.90
           9.84,          -5.36,           4.79
           9.93,          -5.52,           4.68
          10.01,          -5.69,           4.57
          10.09,          -5.86,           4.45
          10.16,          -6.03,           4.34
          10.23,          -6.21,           4.22
          10.30,          -6.39,           4.09
          10.36,          -6.58,           3.97
          10.41,          -6.77,           3.84
          10.46,          -6.97,           3.72
          10.51,          -7.17,           3.59
          10.55,          -7.37,           3.46
          10.58,          -7.58,           3.32
          10.61,          -7.80,           3.19
          10.64,          -8.02,           3.05
          10.65,          -8.24,           2.91
          10.67,          -8.47,           2.77
          10.67,          -8.71,           2.63
          10.67,          -8.95,           2.49
