           5.23,          -4.10
           5.25,          -4.28
           5.28,          -4.46
           5.29,          -4.64
           5.30,          -4.82
           5.30,          -5.00
           0.00,           0.41
           0.19,           0.41
           0.37,           0.40
           0.55,           0.38
           0.73,           0.36
           0.91,           0.33
           1.09,           0.30
           1.27,           0.26
           1.44,           0.22
           1.61,           0.17
           1.78,           0.11
           1.94,           0.05
           2.11,          -0.01
           2.27,          -0.09
           2.42,          -0.16
           2.58,          -0.24
           2.73,          -0.33
           2.88,          -0.42
           3.03,          -0.51
           3.17,          -0.61
           3.31,          -0.72
           3.44,          -0.82
           3.57,          -0.94
           3.70,          -1.05
           3.83,          -1.17
           3.95,          -1.30
           4.06,          -1.43
           4.17,          -1.56
           4.28,          -1.69
           4.39,          -1.83
           4.49,          -1.98
           4.58,          -2.12
           4.67,          -2.27
           4.76,          -2.42
           4.84,          -2.58
           4.91,          -2.73
           4.98,          -2.89
           5.05,          -3.06
           5.11,          -3.22
           5.16,          -3.39
           5.21,          -3.56
           5.26,          -3.73
           5.30,          -3.91
           5.33,          -4.09
           5.36,          -4.27
           5.38,          -4.45
           5.39,          -4.63
           5.40,          -4.81
           5.41,          -5.00
           0.00,           0.51
           0.19,           0.51
           0.38,           0.50
           0.56,           0.49
           0.75,           0.46
           0.93,           0.44
           1.11,           0.40
           1.29,           0.36
           1.47,           0.32
           1.64,           0.27
           1.81,           0.21
           1.98,           0.15
           2.15,           0.08
           2.31,           0.01
           2.47,          -0.07
           2.63,          -0.15
           2.78,          -0.24
           2.93,          -0.33
           3.08,          -0.43
           3.23,          -0.53
           3.37,          -0.63
           3.51,          -0.75
           3.64,          -0.86
           3.77,          -0.98
           3.90,          -1.10
           4.02,          -1.23
           4.14,          -1.36
           4.25,          -1.49
           4.36,          -1.63
           4.47,          -1.77
           4.57,          -1.92
           4.67,          -2.07
           4.76,          -2.22
           4.85,          -2.37
           4.93,          -2.53
           5.01,          -2.69
           5.08,          -2.85
           5.15,          -3.02
           5.21,          -3.19
           5.26,          -3.36
           5.31,          -3.53
           5.36,          -3.71
           5.40,          -3.89
           5.43,          -4.07
           5.46,          -4.25
           5.48,          -4.44
           5.50,          -4.62
           5.51,          -4.81
           5.51,          -5.00
           0.00,           0.62
           0.19,           0.61
           0.38,           0.61
           0.57,           0.59
           0.76,           0.57
           0.95,           0.54
           1.13,           0.50
           1.31,           0.46
           1.49,           0.42
           1.67,           0.37
           1.85,           0.31
           2.02,           0.24
           2.19,           0.18
           2.35,           0.10
           2.52,           0.02
           2.68,          -0.06
           2.84,          -0.15
           2.99,          -0.24
           3.14,          -0.34
           3.29,          -0.45
           3.43,          -0.55
           3.57,          -0.67
           3.71,          -0.78
           3.84,          -0.90
           3.97,          -1.03
           4.10,          -1.16
           4.22,          -1.29
           4.33,          -1.43
           4.45,          -1.57
           4.55,          -1.71
           4.66,          -1.86
           4.76,          -2.01
           4.85,          -2.17
           4.94,          -2.32
           5.02,          -2.48
           5.10,          -2.65
           5.17,          -2.81
           5.24,          -2.98
           5.31,          -3.16
           5.36,          -3.33
           5.42,          -3.51
           5.46,          -3.69
           5.50,          -3.87
           5.54,          -4.05
           5.56,          -4.24
           5.59,          -4.43
           5.60,          -4.62
           5.61,          -4.81
           5.62,          -5.00
           0.00,           0.72
           0.20,           0.72
           0.39,           0.71
           0.59,           0.69
           0.78,           0.67
           0.97,           0.64
           1.15,           0.61
           1.34,           0.56
           1.52,           0.52
           1.70,           0.46
           1.88,           0.41
           2.05,           0.34
           2.23,           0.27
           2.40,           0.20
           2.56,           0.12
           2.73,           0.03
           2.89,          -0.06
           3.05,          -0.16
           3.20,          -0.26
           3.35,          -0.36
           3.50,          -0.47
           3.64,          -0.59
           3.78,          -0.70
           3.91,          -0.83
           4.05,          -0.95
           4.17,          -1.09
           4.30,          -1.22
           4.41,          -1.36
           4.53,          -1.50
           4.64,          -1.65
           4.74,          -1.80
           4.84,          -1.96
           4.94,          -2.11
           5.03,          -2.27
           5.12,          -2.44
           5.20,          -2.60
           5.27,          -2.77
           5.34,          -2.95
           5.40,          -3.12
           5.46,          -3.30
           5.52,          -3.48
           5.56,          -3.66
           5.60,          -3.85
           5.64,          -4.03
           5.67,          -4.22
           5.69,          -4.42
           5.71,          -4.61
           5.72,          -4.80
           5.72,          -5.00
           0.00,           0.83
           0.20,           0.82
           0.40,           0.81
           0.60,           0.80
           0.79,           0.77
           0.98,           0.74
           1.17,           0.71
           1.36,           0.66
           1.55,           0.62
           1.73,           0.56
           1.91,           0.50
           2.09,           0.44
           2.27,           0.37
           2.44,           0.29
           2.61,           0.21
           2.78,           0.12
           2.94,           0.03
           3.10,          -0.07
           3.26,          -0.17
           3.41,          -0.28
           3.56,          -0.39
           3.71,          -0.51
           3.85,          -0.63
           3.99,          -0.75
           4.12,          -0.88
           4.25,          -1.02
           4.37,          -1.15
           4.49,          -1.30
           4.61,          -1.44
           4.72,          -1.59
           4.83,          -1.74
           4.93,          -1.90
           5.03,          -2.06
           5.12,          -2.22
           5.21,          -2.39
           5.29,          -2.56
           5.37,          -2.73
           5.44,          -2.91
           5.50,          -3.09
           5.56,          -3.27
           5.62,          -3.45
           5.66,          -3.64
           5.71,          -3.83
           5.74,          -4.02
           5.77,          -4.21
           5.79,          -4.40
           5.81,          -4.60
           5.82,          -4.80
           5.82,          -5.00
           0.00,           0.93
           0.20,           0.93
           0.41,           0.92
           0.61,           0.90
           0.80,           0.87
           1.00,           0.84
           1.19,           0.81
           1.39,           0.77
           1.58,           0.72
           1.76,           0.66
           1.95,           0.60
           2.13,           0.53
           2.31,           0.46
           2.48,           0.38
           2.66,           0.30
           2.83,           0.21
           2.99,           0.12
           3.16,           0.02
           3.31,          -0.08
           3.47,          -0.19
           3.62,          -0.31
           3.77,          -0.43
           3.92,          -0.55
           4.06,          -0.68
           4.19,          -0.81
           4.32,          -0.94
           4.45,          -1.08
           4.57,          -1.23
           4.69,          -1.38
           4.81,          -1.53
           4.92,          -1.69
           5.02,          -1.85
           5.12,          -2.01
           5.21,          -2.17
           5.30,          -2.34
           5.38,          -2.52
           5.46,          -2.69
           5.53,          -2.87
           5.60,          -3.05
           5.66,          -3.24
           5.72,          -3.42
           5.76,          -3.61
           5.81,          -3.81
           5.84,          -4.00
           5.87,          -4.20
           5.90,          -4.39
           5.91,          -4.59
           5.92,          -4.80
           5.93,          -5.00
           0.00,           1.03
           0.21,           1.03
           0.41,           1.02
           0.62,           1.00
           0.82,           0.98
           1.02,           0.95
           1.22,           0.91
           1.41,           0.87
           1.60,           0.82
           1.79,           0.76
           1.98,           0.70
           2.17,           0.63
           2.35,           0.56
           2.53,           0.48
           2.70,           0.39
           2.88,           0.30
           3.04,           0.21
           3.21,           0.11
           3.37,           0.00
           3.53,          -0.11
           3.69,          -0.22
           3.84,          -0.35
           3.98,          -0.47
           4.13,          -0.60
           4.27,          -0.73
           4.40,          -0.87
           4.53,          -1.02
           4.66,          -1.16
           4.78,          -1.31
           4.89,          -1.47
           5.00,          -1.63
           5.11,          -1.79
           5.21,          -1.96
           5.30,          -2.12
           5.39,          -2.30
           5.48,          -2.47
           5.56,          -2.65
           5.63,          -2.83
           5.70,          -3.02
           5.76,          -3.21
           5.82,          -3.40
           5.87,          -3.59
           5.91,          -3.78
           5.95,          -3.98
           5.98,          -4.18
           6.00,          -4.38
           6.02,          -4.59
           6.03,          -4.79
           6.03,          -5.00
           0.00,           1.14
           0.21,           1.13
           0.42,           1.12
           0.63,           1.10
           0.83,           1.08
           1.04,           1.05
           1.24,           1.01
           1.44,           0.97
           1.63,           0.92
           1.82,           0.86
           2.02,           0.80
           2.20,           0.73
           2.39,           0.65
           2.57,           0.57
           2.75,           0.49
           2.93,           0.40
           3.10,           0.30
           3.27,           0.20
           3.43,           0.09
           3.59,          -0.02
           3.75,          -0.14
           3.90,          -0.27
           4.05,          -0.39
           4.20,          -0.52
           4.34,          -0.66
           4.48,          -0.80
           4.61,          -0.95
           4.74,          -1.10
           4.86,          -1.25
           4.98,          -1.41
           5.09,          -1.57
           5.20,          -1.73
           5.30,          -1.90
           5.40,          -2.08
           5.49,          -2.25
           5.57,          -2.43
           5.65,          -2.61
           5.73,          -2.80
           5.80,          -2.98
           5.86,          -3.18
           5.92,          -3.37
           5.97,          -3.57
           6.01,          -3.76
           6.05,          -3.96
           6.08,          -4.17
           6.10,          -4.37
           6.12,          -4.58
           6.13,          -4.79
           6.14,          -5.00
           0.00,           1.24
           0.21,           1.24
           0.43,           1.23
           0.64,           1.21
           0.85,           1.18
           1.05,           1.15
           1.26,           1.11
           1.46,           1.07
           1.66,           1.02
           1.86,           0.96
           2.05,           0.90
           2.24,           0.83
           2.43,           0.75
           2.61,           0.67
           2.80,           0.58
           2.97,           0.49
           3.15,           0.39
           3.32,           0.28
           3.49,           0.17
           3.65,           0.06
           3.81,          -0.06
           3.97,          -0.19
           4.12,          -0.31
           4.27,          -0.45
           4.41,          -0.59
           4.55,          -0.73
           4.69,          -0.88
           4.82,          -1.03
           4.94,          -1.19
           5.06,          -1.35
           5.17,          -1.51
           5.28,          -1.68
           5.39,          -1.85
           5.49,          -2.03
           5.58,          -2.20
           5.67,          -2.39
           5.75,          -2.57
           5.83,          -2.76
           5.90,          -2.95
           5.96,          -3.14
           6.02,          -3.34
           6.07,          -3.54
           6.11,          -3.74
           6.15,          -3.95
           6.18,          -4.15
           6.21,          -4.36
           6.23,          -4.57
           6.24,          -4.79
           6.24,          -5.00
           0.00,           1.34
           0.22,           1.34
           0.43,           1.33
           0.65,           1.31
           0.86,           1.29
           1.07,           1.25
           1.28,           1.21
           1.48,           1.17
           1.69,           1.12
           1.89,           1.06
           2.08,           0.99
           2.28,           0.92
           2.47,           0.85
           2.66,           0.76
           2.84,           0.67
           3.02,           0.58
           3.20,           0.48
           3.38,           0.37
           3.55,           0.26
           3.71,           0.14
           3.88,           0.02
           4.04,          -0.10
           4.19,          -0.24
           4.34,          -0.37
           4.49,          -0.51
           4.63,          -0.66
           4.76,          -0.81
           4.90,          -0.96
           5.02,          -1.12
           5.14,          -1.29
           5.26,          -1.45
           5.37,          -1.62
           5.48,          -1.80
           5.58,          -1.98
           5.67,          -2.16
           5.76,          -2.34
           5.85,          -2.53
           5.92,          -2.72
           5.99,          -2.92
           6.06,          -3.11
           6.12,          -3.31
           6.17,          -3.52
           6.22,          -3.72
           6.25,          -3.93
           6.29,          -4.14
           6.31,          -4.35
           6.33,          -4.57
           6.34,          -4.78
           6.34,          -5.00
           0.00,           1.45
           0.22,           1.44
           0.44,           1.43
           0.66,           1.41
           0.88,           1.39
           1.09,           1.36
           1.30,           1.32
           1.51,           1.27
           1.71,           1.22
           1.92,           1.16
           2.12,           1.09
           2.32,           1.02
           2.51,           0.94
           2.70,           0.86
           2.89,           0.77
           3.07,           0.67
           3.25,           0.57
           3.43,           0.46
           3.61,           0.35
           3.77,           0.23
           3.94,           0.10
           4.10,          -0.02
           4.26,          -0.16
           4.41,          -0.30
           4.56,          -0.44
           4.70,          -0.59
           4.84,          -0.74
           4.98,          -0.90
           5.10,          -1.06
           5.23,          -1.23
           5.35,          -1.40
           5.46,          -1.57
           5.57,          -1.75
           5.67,          -1.93
           5.77,          -2.11
           5.86,          -2.30
           5.94,          -2.49
           6.02,          -2.69
           6.09,          -2.88
           6.16,          -3.08
           6.22,          -3.29
           6.27,          -3.49
           6.32,          -3.70
           6.36,          -3.91
           6.39,          -4.13
           6.42,          -4.34
           6.43,          -4.56
           6.44,          -4.78
           6.45,          -5.00
           0.00,           1.55
           0.23,           1.55
           0.45,           1.54
           0.67,           1.52
           0.89,           1.49
           1.11,           1.46
           1.32,           1.42
           1.53,           1.37
           1.74,           1.32
           1.95,           1.26
           2.15,           1.19
           2.35,           1.12
           2.55,           1.04
           2.74,           0.95
           2.94,           0.86
           3.12,           0.76
           3.31,           0.66
           3.49,           0.55
           3.66,           0.43
           3.84,           0.31
           4.00,           0.19
           4.17,           0.06
           4.33,          -0.08
           4.48,          -0.22
           4.63,          -0.37
           4.78,          -0.52
           4.92,          -0.67
           5.06,          -0.83
           5.19,          -1.00
           5.31,          -1.16
           5.43,          -1.34
           5.55,          -1.51
           5.66,          -1.69
           5.76,          -1.88
           5.86,          -2.06
           5.95,          -2.26
           6.04,          -2.45
           6.12,          -2.65
           6.19,          -2.85
           6.26,          -3.05
           6.32,          -3.26
           6.37,          -3.47
           6.42,          -3.68
           6.46,          -3.89
           6.49,          -4.11
           6.52,          -4.33
           6.54,          -4.55
           6.55,          -4.78
           6.55,          -5.00
           0.00,           1.66
           0.23,           1.65
           0.46,           1.64
           0.68,           1.62
           0.90,           1.59
           1.12,           1.56
           1.34,           1.52
           1.56,           1.47
           1.77,           1.42
           1.98,           1.36
           2.19,           1.29
           2.39,           1.21
           2.59,           1.13
           2.79,           1.05
           2.98,           0.95
           3.17,           0.85
           3.36,           0.75
           3.54,           0.64
           3.72,           0.52
           3.90,           0.40
           4.07,           0.27
           4.23,           0.14
           4.40,           0.00
           4.55,          -0.15
           4.71,          -0.29
           4.86,          -0.45
           5.00,          -0.60
           5.14,          -0.77
           5.27,          -0.93
           5.40,          -1.10
           5.52,          -1.28
           5.64,          -1.46
           5.75,          -1.64
           5.85,          -1.83
           5.95,          -2.02
           6.05,          -2.21
           6.13,          -2.41
           6.21,          -2.61
           6.29,          -2.81
           6.36,          -3.02
           6.42,          -3.23
           6.47,          -3.44
           6.52,          -3.66
           6.56,          -3.88
           6.60,          -4.10
           6.62,          -4.32
           6.64,          -4.55
           6.65,          -4.77
           6.66,          -5.00
           0.00,           1.76
           0.23,           1.76
           0.46,           1.74
           0.69,           1.72
           0.92,           1.70
           1.14,           1.66
           1.36,           1.62
           1.58,           1.57
           1.80,           1.52
           2.01,           1.46
           2.22,           1.39
           2.43,           1.31
           2.63,           1.23
           2.83,           1.14
           3.03,           1.05
           3.22,           0.94
           3.41,           0.84
           3.60,           0.72
           3.78,           0.61
           3.96,           0.48
           4.13,           0.35
           4.30,           0.22
           4.47,           0.08
           4.63,          -0.07
           4.78,          -0.22
           4.93,          -0.38
           5.08,          -0.54
           5.22,          -0.70
           5.35,          -0.87
           5.48,          -1.04
           5.61,          -1.22
           5.73,          -1.40
           5.84,          -1.59
           5.95,          -1.78
           6.05,          -1.97
           6.14,          -2.17
           6.23,          -2.37
           6.31,          -2.57
           6.39,          -2.78
           6.46,          -2.99
           6.52,          -3.20
           6.58,          -3.42
           6.62,          -3.64
           6.67,          -3.86
           6.70,          -4.08
           6.73,          -4.31
           6.75,          -4.54
           6.76,          -4.77
           6.76,          -5.00
           0.00,           1.86
           0.24,           1.86
           0.47,           1.85
           0.70,           1.83
           0.93,           1.80
           1.16,           1.77
           1.38,           1.72
           1.61,           1.68
           1.82,           1.62
           2.04,           1.56
           2.25,           1.49
           2.47,           1.41
           2.67,           1.32
           2.88,           1.23
           3.08,           1.14
           3.27,           1.04
           3.46,           0.93
           3.65,           0.81
           3.84,           0.69
           4.02,           0.57
           4.19,           0.43
           4.37,           0.30
           4.53,           0.15
           4.70,           0.01
           4.85,          -0.15
           5.01,          -0.30
           5.15,          -0.47
           5.30,          -0.63
           5.43,          -0.81
           5.57,          -0.98
           5.69,          -1.16
           5.81,          -1.35
           5.93,          -1.54
           6.04,          -1.73
           6.14,          -1.92
           6.24,          -2.12
           6.33,          -2.33
           6.41,          -2.54
           6.49,          -2.75
           6.56,          -2.96
           6.62,          -3.18
           6.68,          -3.40
           6.73,          -3.62
           6.77,          -3.84
           6.80,          -4.07
           6.83,          -4.30
           6.85,          -4.53
           6.86,          -4.76
           6.86,          -5.00
           0.00,           1.97
           0.24,           1.96
           0.48,           1.95
           0.71,           1.93
           0.95,           1.90
           1.18,           1.87
           1.40,           1.83
           1.63,           1.78
           1.85,           1.72
           2.07,           1.65
           2.29,           1.58
           2.50,           1.51
           2.71,           1.42
           2.92,           1.33
           3.12,           1.23
           3.32,           1.13
           3.52,           1.02
           3.71,           0.90
           3.90,           0.78
           4.08,           0.65
           4.26,           0.52
           4.43,           0.38
           4.60,           0.23
           4.77,           0.08
           4.93,          -0.07
           5.08,          -0.23
           5.23,          -0.40
           5.38,          -0.57
           5.52,          -0.74
           5.65,          -0.92
           5.78,          -1.10
           5.90,          -1.29
           6.02,          -1.48
           6.13,          -1.68
           6.23,          -1.88
           6.33,          -2.08
           6.42,          -2.29
           6.51,          -2.50
           6.58,          -2.71
           6.66,          -2.93
           6.72,          -3.15
           6.78,          -3.37
           6.83,          -3.60
           6.87,          -3.82
           6.91,          -4.06
           6.93,          -4.29
           6.95,          -4.52
           6.97,          -4.76
           6.97,          -5.00
           0.00,           2.07
           0.24,           2.07
           0.48,           2.06
           0.72,           2.04
           0.96,           2.01
           1.19,           1.97
           1.43,           1.93
           1.65,           1.88
           1.88,           1.82
           2.10,           1.75
           2.32,           1.68
           2.54,           1.60
           2.75,           1.52
           2.96,           1.42
           3.17,           1.32
           3.37,           1.22
           3.57,           1.11
           3.76,           0.99
           3.95,           0.86
           4.14,           0.73
           4.32,           0.60
           4.50,           0.46
           4.67,           0.31
           4.84,           0.16
           5.00,           0.00
           5.16,          -0.16
           5.31,          -0.33
           5.46,          -0.50
           5.60,          -0.68
           5.74,          -0.86
           5.87,          -1.05
           5.99,          -1.24
           6.11,          -1.43
           6.22,          -1.63
           6.33,          -1.83
           6.42,          -2.04
           6.52,          -2.25
           6.60,          -2.46
           6.68,          -2.68
           6.76,          -2.90
           6.82,          -3.12
           6.88,          -3.35
           6.93,          -3.58
           6.97,          -3.81
           7.01,          -4.04
           7.04,          -4.28
           7.06,          -4.52
           7.07,          -4.76
           7.07,          -5.00
           0.00,           2.18
           0.25,           2.17
           0.49,           2.16
           0.73,           2.14
           0.97,           2.11
           1.21,           2.07
           1.45,           2.03
           1.68,           1.98
           1.91,           1.92
           2.13,           1.85
           2.36,           1.78
           2.58,           1.70
           2.79,           1.61
           3.01,           1.52
           3.22,           1.42
           3.42,           1.31
           3.62,           1.20
           3.82,           1.08
           4.01,           0.95
           4.20,           0.82
           4.39,           0.68
           4.57,           0.54
           4.74,           0.39
           4.91,           0.23
           5.08,           0.07
           5.24,          -0.09
           5.39,          -0.26
           5.54,          -0.44
           5.68,          -0.61
           5.82,          -0.80
           5.95,          -0.99
           6.08,          -1.18
           6.20,          -1.38
           6.31,          -1.58
           6.42,          -1.78
           6.52,          -1.99
           6.61,          -2.21
           6.70,          -2.42
           6.78,          -2.64
           6.86,          -2.87
           6.92,          -3.09
           6.98,          -3.32
           7.03,          -3.55
           7.08,          -3.79
           7.11,          -4.03
           7.14,          -4.27
           7.16,          -4.51
           7.17,          -4.75
           7.18,          -5.00
           0.00,           2.28
           0.25,           2.28
           0.50,           2.26
           0.74,           2.24
           0.99,           2.21
           1.23,           2.18
           1.47,           2.13
           1.70,           2.08
           1.94,           2.02
           2.17,           1.95
           2.39,           1.88
           2.61,           1.80
           2.83,           1.71
           3.05,           1.61
           3.26,           1.51
           3.47,           1.40
           3.68,           1.29
           3.88,           1.17
           4.07,           1.04
           4.26,           0.90
           4.45,           0.76
           4.63,           0.62
           4.81,           0.47
           4.98,           0.31
           5.15,           0.15
           5.31,          -0.02
           5.47,          -0.19
           5.62,          -0.37
           5.76,          -0.55
           5.90,          -0.74
           6.04,          -0.93
           6.17,          -1.13
           6.29,          -1.33
           6.40,          -1.53
           6.51,          -1.74
           6.61,          -1.95
           6.71,          -2.17
           6.80,          -2.39
           6.88,          -2.61
           6.95,          -2.84
           7.02,          -3.07
           7.08,          -3.30
           7.13,          -3.53
           7.18,          -3.77
           7.22,          -4.01
           7.24,          -4.26
           7.26,          -4.50
           7.28,          -4.75
           7.28,          -5.00
           0.00,           2.38
           0.25,           2.38
           0.51,           2.37
           0.76,           2.35
           1.00,           2.32
           1.25,           2.28
           1.49,           2.23
           1.73,           2.18
           1.96,           2.12
           2.20,           2.05
           2.43,           1.98
           2.65,           1.89
           2.87,           1.80
           3.09,           1.71
           3.31,           1.60
           3.52,           1.49
           3.73,           1.38
           3.93,           1.25
           4.13,           1.12
           4.32,           0.99
           4.51,           0.85
           4.70,           0.70
           4.88,           0.55
           5.05,           0.39
           5.22,           0.22
           5.39,           0.05
           5.55,          -0.12
           5.70,          -0.30
           5.85,          -0.49
           5.99,          -0.68
           6.12,          -0.87
           6.25,          -1.07
           6.38,          -1.27
           6.49,          -1.48
           6.61,          -1.69
           6.71,          -1.91
           6.81,          -2.13
           6.90,          -2.35
           6.98,          -2.57
           7.05,          -2.80
           7.12,          -3.04
           7.18,          -3.27
           7.24,          -3.51
           7.28,          -3.75
           7.32,          -4.00
           7.35,          -4.25
           7.37,          -4.50
           7.38,          -4.75
           7.39,          -5.00
           0.00,           2.49
           0.26,           2.48
           0.51,           2.47
           0.77,           2.45
           1.02,           2.42
           1.26,           2.38
           1.51,           2.34
           1.75,           2.28
           1.99,           2.22
           2.23,           2.15
           2.46,           2.08
           2.69,           1.99
           2.92,           1.90
           3.14,           1.80
           3.36,           1.70
           3.57,           1.59
           3.78,           1.47
           3.99,           1.34
           4.19,           1.21
           4.38,           1.07
           4.58,           0.93
           4.76,           0.78
           4.95,           0.62
           5.12,           0.46
           5.30,           0.30
           5.46,           0.12
           5.62,          -0.05
           5.78,          -0.24
           5.93,          -0.42
           6.07,          -0.62
           6.21,          -0.81
           6.34,          -1.01
           6.47,          -1.22
           6.59,          -1.43
           6.70,          -1.64
           6.80,          -1.86
           6.90,          -2.09
           6.99,          -2.31
           7.08,          -2.54
           7.15,          -2.77
           7.22,          -3.01
           7.28,          -3.25
           7.34,          -3.49
           7.38,          -3.74
           7.42,          -3.98
           7.45,          -4.24
           7.47,          -4.49
           7.49,          -4.74
           7.49,          -5.00
           0.00,           2.59
           0.26,           2.59
           0.52,           2.58
           0.78,           2.55
           1.03,           2.52
           1.28,           2.49
           1.53,           2.44
           1.78,           2.38
           2.02,           2.32
           2.26,           2.25
           2.49,           2.17
           2.73,           2.09
           2.96,           2.00
           3.18,           1.90
           3.40,           1.79
           3.62,           1.68
           3.83,           1.56
           4.04,           1.43
           4.25,           1.30
           4.45,           1.16
           4.64,           1.01
           4.83,           0.86
           5.02,           0.70
           5.20,           0.54
           5.37,           0.37
           5.54,           0.19
           5.70,           0.02
           5.86,          -0.17
           6.01,          -0.36
           6.16,          -0.55
           6.30,          -0.75
           6.43,          -0.96
           6.56,          -1.17
           6.68,          -1.38
           6.79,          -1.60
           6.90,          -1.82
           7.00,          -2.04
           7.09,          -2.27
           7.18,          -2.51
           7.25,          -2.74
           7.32,          -2.98
           7.39,          -3.22
           7.44,          -3.47
           7.49,          -3.72
           7.53,          -3.97
           7.56,          -4.22
           7.58,          -4.48
           7.59,          -4.74
           7.59,          -5.00
           0.00,           2.70
           0.26,           2.69
           0.53,           2.68
           0.79,           2.66
           1.04,           2.63
           1.30,           2.59
           1.55,           2.54
           1.80,           2.49
           2.05,           2.42
           2.29,           2.35
           2.53,           2.27
           2.76,           2.19
           3.00,           2.09
           3.22,           1.99
           3.45,           1.88
           3.67,           1.77
           3.89,           1.65
           4.10,           1.52
           4.30,           1.38
           4.51,           1.24
           4.70,           1.09
           4.90,           0.94
           5.08,           0.78
           5.27,           0.61
           5.44,           0.44
           5.62,           0.27
           5.78,           0.08
           5.94,          -0.10
           6.09,          -0.30
           6.24,          -0.49
           6.38,          -0.70
           6.52,          -0.90
           6.65,          -1.12
           6.77,          -1.33
           6.88,          -1.55
           6.99,          -1.78
           7.09,          -2.00
           7.19,          -2.24
           7.27,          -2.47
           7.35,          -2.71
           7.42,          -2.95
           7.49,          -3.20
           7.54,          -3.45
           7.59,          -3.70
           7.63,          -3.96
